dish_id,image_path,mass,n_masks_raw,n_masks_kept,seg_conf_mean,seg_conf_max,image_h,image_w,image_area_px,area_group_bread,count_group_bread,pvol_group_bread,area_group_dairy_dessert,count_group_dairy_dessert,pvol_group_dairy_dessert,area_group_dairy_fat,count_group_dairy_fat,pvol_group_dairy_fat,area_group_dessert,count_group_dessert,pvol_group_dessert,area_group_fruit,count_group_fruit,pvol_group_fruit,area_group_fruit_dried,count_group_fruit_dried,pvol_group_fruit_dried,area_group_fruit_fat,count_group_fruit_fat,pvol_group_fruit_fat,area_group_leafy_veg,count_group_leafy_veg,pvol_group_leafy_veg,area_group_liquid,count_group_liquid,pvol_group_liquid,area_group_meat,count_group_meat,pvol_group_meat,area_group_meat_processed,count_group_meat_processed,pvol_group_meat_processed,area_group_mixed_main,count_group_mixed_main,pvol_group_mixed_main,area_group_mushroom,count_group_mushroom,pvol_group_mushroom,area_group_nuts,count_group_nuts,pvol_group_nuts,area_group_protein,count_group_protein,pvol_group_protein,area_group_sauce,count_group_sauce,pvol_group_sauce,area_group_seafood,count_group_seafood,pvol_group_seafood,area_group_seaweed,count_group_seaweed,pvol_group_seaweed,area_group_starch,count_group_starch,pvol_group_starch,area_group_starch_legume,count_group_starch_legume,pvol_group_starch_legume,area_group_starch_main,count_group_starch_main,pvol_group_starch_main,area_group_starch_veg,count_group_starch_veg,pvol_group_starch_veg,area_group_unknown,count_group_unknown,pvol_group_unknown,area_group_vegetable,count_group_vegetable,pvol_group_vegetable,area_px,sqrt_area,log_area,area_ratio,n_unique_seg_classes,union_area_px,union_perimeter,union_compactness,union_solidity,union_equiv_diameter,top1_seg_class,top1_density_group,top1_area_ratio,top2_seg_class,top2_density_group,top2_area_ratio,top3_seg_class,top3_density_group,top3_area_ratio,dominant_seg_class,dominant_density_group,union_p05p95_ring015_plate_depth,union_p05p95_ring015_vol_plate_minus_food,union_p05p95_ring015_vol_food_minus_plate,union_p05p95_ring015_mean_abs_height,union_p05p95_ring015_p75_abs_height,union_p05p95_ring015_p95_abs_height,union_p05p95_ring035_plate_depth,union_p05p95_ring035_vol_plate_minus_food,union_p05p95_ring035_vol_food_minus_plate,union_p05p95_ring035_mean_abs_height,union_p05p95_ring035_p75_abs_height,union_p05p95_ring035_p95_abs_height,union_p05p95_ring070_plate_depth,union_p05p95_ring070_vol_plate_minus_food,union_p05p95_ring070_vol_food_minus_plate,union_p05p95_ring070_mean_abs_height,union_p05p95_ring070_p75_abs_height,union_p05p95_ring070_p95_abs_height,union_iqrz_ring015_plate_depth,union_iqrz_ring015_vol_plate_minus_food,union_iqrz_ring015_vol_food_minus_plate,union_iqrz_ring015_mean_abs_height,union_iqrz_ring015_p75_abs_height,union_iqrz_ring015_p95_abs_height,union_iqrz_ring035_plate_depth,union_iqrz_ring035_vol_plate_minus_food,union_iqrz_ring035_vol_food_minus_plate,union_iqrz_ring035_mean_abs_height,union_iqrz_ring035_p75_abs_height,union_iqrz_ring035_p95_abs_height,union_iqrz_ring070_plate_depth,union_iqrz_ring070_vol_plate_minus_food,union_iqrz_ring070_vol_food_minus_plate,union_iqrz_ring070_mean_abs_height,union_iqrz_ring070_p75_abs_height,union_iqrz_ring070_p95_abs_height,area_ratio_group_bread,area_ratio_group_dairy_dessert,area_ratio_group_dairy_fat,area_ratio_group_dessert,area_ratio_group_fruit,area_ratio_group_fruit_dried,area_ratio_group_fruit_fat,area_ratio_group_leafy_veg,area_ratio_group_liquid,area_ratio_group_meat,area_ratio_group_meat_processed,area_ratio_group_mixed_main,area_ratio_group_mushroom,area_ratio_group_nuts,area_ratio_group_protein,area_ratio_group_sauce,area_ratio_group_seafood,area_ratio_group_seaweed,area_ratio_group_starch,area_ratio_group_starch_legume,area_ratio_group_starch_main,area_ratio_group_starch_veg,area_ratio_group_unknown,area_ratio_group_vegetable,food101_top1,food101_top1_conf,food101_dish_group,food101_entropy,food101_top2,food101_top2_conf,food101_top3,food101_top3_conf,food101_top4,food101_top4_conf,food101_top5,food101_top5_conf
dish_1563998513,nutrition5k\imagery\realsense_overhead\dish_1563998513\rgb.png,599.0,14,14,0.457898599760873,0.8658400177955627,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.0,1.0,18.175793647766113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10218.0,9.0,395.13181000202894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3890.0,3.0,132.76144176721573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,1.0,6.378902792930603,12968,113.87712676389407,9.470317173335742,0.04221354166666667,5,12968,2941.956612586975,0.0014983058484870537,0.6365912326346277,128.4965774490729,bean sprouts,leafy_veg,0.22393584207279457,bean sprouts,leafy_veg,0.2188463911165947,seaweed,seaweed,0.20411782850092536,bean sprouts,leafy_veg,0.11862128227949142,666.789306640625,768.132080078125,0.11856580525636673,0.11862128227949142,0.463652104139328,0.15244466066360474,976.0945434570312,638.815673828125,0.13244527578353882,0.15244466066360474,0.4298287332057953,0.25410449504852295,2037.002197265625,381.3985595703125,0.19440476596355438,0.25410449504852295,0.3281688988208771,-0.6825311183929443,1778.94580078125,1847.98828125,0.2998715937137604,0.3461059629917145,1.1154639720916748,-0.6011581420898438,2523.07861328125,1536.8760986328125,0.333263099193573,0.41473254561424255,1.0340909957885742,-0.35658279061317444,5075.4326171875,917.5764770507812,0.4823264479637146,0.6449229717254639,0.7895155549049377,0.0,0.0,0.0,0.05251388032078964,0.0,0.0,0.0,0.7879395434916718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2999691548426897,0.0,0.0,0.0,0.0,0.0,0.03315854410857495,sushi,0.8409126400947571,starch_main,0.4775286614894867,steak,0.031552739441394806,cheese_plate,0.028076382353901863,ice_cream,0.02154800482094288,risotto,0.017123887315392494
dish_1564171935,nutrition5k\imagery\realsense_overhead\dish_1564171935\rgb.png,309.0,21,21,0.5068099058809734,0.8157873153686523,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6648.0,18.0,155.80634559306782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,1.0,4.773847818374634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,2.0,0.4896068247035146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6626,81.40024569987489,8.798907492088226,0.021569010416666666,4,6626,1360.1706957817078,0.0035814970984592116,0.7610843096714909,91.8503414441949,bean sprouts,leafy_veg,0.559160881376396,bean sprouts,leafy_veg,0.1682764865680652,bean sprouts,leafy_veg,0.10172049501961967,bean sprouts,leafy_veg,0.3809467852115631,357.0594787597656,444.115478515625,0.12543459236621857,0.1899055540561676,0.46323442459106445,0.390386164188385,398.1028747558594,422.61358642578125,0.1283838152885437,0.1993449330329895,0.45379507541656494,0.38347506523132324,367.78369140625,438.0873107910156,0.12614332139492035,0.19243383407592773,0.4607061743736267,0.058807771652936935,878.2197265625,1092.3416748046875,0.3363327085971832,0.4670896828174591,1.1393665075302124,0.08202475309371948,979.1696166992188,1039.455810546875,0.3435865640640259,0.49030667543411255,1.1161494255065918,0.06502622365951538,904.5965576171875,1077.5150146484375,0.3380758762359619,0.47330814599990845,1.133147954940796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033202535466346,0.0,0.0,0.0,0.0,0.10172049501961967,0.0,0.0,0.0,0.0,0.018865076969514036,0.0,0.0,0.0,0.0,0.0,0.0,risotto,0.40644198656082153,starch_main,1.1178488731384277,frozen_yogurt,0.08179393410682678,oysters,0.05740612745285034,ice_cream,0.04134593531489372,cheesecake,0.03900020569562912
dish_1566835603,nutrition5k\imagery\realsense_overhead\dish_1566835603\rgb.png,66.0,10,10,0.4124659806489944,0.7143506407737732,480,640,307200,0.0,0.0,0.0,1981.0,1.0,150.797119140625,0.0,0.0,0.0,1806.0,2.0,108.82432413101196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3551.0,2.0,95.99248266220093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11138.0,5.0,667.47334420681,17955,133.99626860476377,9.795679599901822,0.058447265625,7,17955,2739.7728472948074,0.0023919731201878527,0.7824040786979541,151.19859796214993,celery stick,vegetable,0.498078529657477,bean sprouts,leafy_veg,0.17510442773600668,ice cream,dairy_dessert,0.11033138401559454,celery stick,vegetable,0.24040111899375916,1139.734130859375,3915.396728515625,0.285052627325058,0.4267439544200897,0.49787595868110657,0.25689730048179626,1273.207275390625,3752.68115234375,0.2834239602088928,0.4102477729320526,0.48137977719306946,0.2553808093070984,1260.921875,3767.6240234375,0.2835719883441925,0.4117642641067505,0.48289626836776733,-0.039780132472515106,1985.964599609375,6822.501953125,0.4981078505516052,0.7435929775238037,0.86753910779953,-0.011035848408937454,2218.538818359375,6538.97265625,0.4952699542045593,0.7148486375808716,0.8387948274612427,-0.013678347691893578,2197.13134765625,6565.01171875,0.49552789330482483,0.7174911499023438,0.8414373397827148,0.0,0.11033138401559454,0.0,0.10058479532163743,0.0,0.0,0.0,0.1977722082985241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6203285992759677,frozen_yogurt,0.48163339495658875,dairy_dessert,1.0870935916900635,shrimp_and_grits,0.11769887059926987,pad_thai,0.0740090161561966,tacos,0.042861539870500565,sushi,0.02681633085012436
dish_1565724087,nutrition5k\imagery\realsense_overhead\dish_1565724087\rgb.png,160.0,11,11,0.46614825183695013,0.9056012630462646,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.0,1.0,13.375820875167847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21185.0,7.0,328.94153652340174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,2.0,4.58807897567749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,1.0,1.3698140382766724,19879,140.99290762304324,9.897469480210566,0.06471028645833334,5,19879,2105.432666182518,0.004484477197678794,0.789491451379098,159.09345967006408,bean sprouts,leafy_veg,0.6290054831731978,bean sprouts,leafy_veg,0.21248553750188642,bean sprouts,leafy_veg,0.16872076060163993,bean sprouts,leafy_veg,0.1926943063735962,464.631103515625,365.66119384765625,0.04382532462477684,0.06675266474485397,0.09961991757154465,0.1538064032793045,245.89695739746094,919.9796752929688,0.060706667602062225,0.0777946189045906,0.0996055006980896,0.13987185060977936,169.54595947265625,1120.6336669921875,0.06695964932441711,0.0916692242026329,0.11002340167760849,0.40214431285858154,2872.921630859375,2260.967529296875,0.271243691444397,0.4127471446990967,0.6159729957580566,0.16169142723083496,1520.4378662109375,5688.44677734375,0.37562495470046997,0.4810221195220947,0.6158837676048279,0.07553085684776306,1048.341796875,6929.13671875,0.41428858041763306,0.5668119788169861,0.6803001761436462,0.0,0.0,0.0,0.06645203481060416,0.0,0.0,0.0,1.0656974696916344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014789476331807435,0.0,0.0,0.0,0.0,0.0,0.020926605966094875,ceviche,0.15794897079467773,seafood,1.5172815322875977,risotto,0.14428719878196716,tuna_tartare,0.0935690701007843,seaweed_salad,0.09014733880758286,beet_salad,0.037962399423122406
dish_1562602918,nutrition5k\imagery\realsense_overhead\dish_1562602918\rgb.png,417.0,12,12,0.481825349231561,0.8429318070411682,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10010.0,3.0,497.9251003265381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5460.0,4.0,247.28831896930933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.0,3.0,96.43097585998476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,2.0,5.377303510904312,17405,131.9280106724876,9.76457025334946,0.056656901041666666,5,17405,3253.336337327957,0.0016444326827597855,0.7729028820107465,148.86481879918944,pudding,dessert,0.27015225509910945,pudding,dessert,0.24722780810112036,salad,leafy_veg,0.18362539500143638,pudding,dessert,0.22448791563510895,1062.299560546875,1039.833251953125,0.12150127440690994,0.20294196903705597,0.2579502761363983,0.23863989114761353,1215.240478515625,946.458984375,0.12492366135120392,0.20291471481323242,0.24379830062389374,0.2484319806098938,1324.258544921875,885.0457763671875,0.12765879929065704,0.20527158677577972,0.2484319806098938,-0.1919446736574173,3255.0478515625,3116.24169921875,0.3701428174972534,0.6081900000572205,0.7843971252441406,-0.14953307807445526,3713.390869140625,2836.4111328125,0.38039925694465637,0.6081082820892334,0.7960130572319031,-0.12018752098083496,4040.103759765625,2652.3642578125,0.3885960876941681,0.6151716113090515,0.8083392381668091,0.0,0.0,0.0,0.5751220913530595,0.0,0.0,0.0,0.3137029589198506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09014650962367136,0.0,0.0,0.0,0.0,0.0,0.02700373455903476,frozen_yogurt,0.40626415610313416,dairy_dessert,1.1237914562225342,cheesecake,0.11764968931674957,ice_cream,0.04611300304532051,risotto,0.04065311700105667,steak,0.035525400191545486
dish_1559589873,nutrition5k\imagery\realsense_overhead\dish_1559589873\rgb.png,54.0,16,16,0.4141048640012741,0.6690160632133484,480,640,307200,0.0,0.0,0.0,2720.0,1.0,94.85179710388184,0.0,0.0,0.0,5006.0,3.0,165.3444004058838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58052.0,10.0,1132.308928579092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,2.0,1.8693646516185254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61203,247.3924008533811,11.021967825841704,0.199228515625,5,61203,11307.171688437462,0.00047870144391025973,0.6214827526680815,279.15243122069734,salad,leafy_veg,0.3855529957681813,bean sprouts,leafy_veg,0.10437396859631064,bean sprouts,leafy_veg,0.10108981585869974,salad,leafy_veg,0.1180596649646759,1345.646484375,9952.7451171875,0.18536433577537537,0.09959837049245834,0.8730289936065674,0.12057597935199738,1415.4267578125,9868.51953125,0.1851283311843872,0.10040467232465744,0.8705126643180847,0.125599205493927,1564.6693115234375,9710.326171875,0.1849820762872696,0.10209161043167114,0.8654894232749939,-0.035312194377183914,2126.728271484375,15729.828125,0.2947208285331726,0.15741035342216492,1.379779577255249,-0.03133527189493179,2237.01318359375,15596.712890625,0.2943477928638458,0.15868468582630157,1.3758026361465454,-0.0233963280916214,2472.883056640625,15346.697265625,0.29411667585372925,0.1613508015871048,1.3678637742996216,0.0,0.04444226590199827,0.0,0.0817933761416924,0.0,0.0,0.0,0.9485155956407366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003202457395879287,0.0,0.0,0.0,0.0,0.0,0.0,frozen_yogurt,0.6859522461891174,dairy_dessert,0.8582207560539246,panna_cotta,0.0702257975935936,escargots,0.06627323478460312,pho,0.05296936631202698,shrimp_and_grits,0.02297765016555786
dish_1564168739,nutrition5k\imagery\realsense_overhead\dish_1564168739\rgb.png,164.0,7,7,0.43869575432368685,0.8309822678565979,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9214.0,4.0,184.06708509335294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6135.0,2.0,141.66984939575195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.0,1.0,6.750007390975952,15660,125.13992168768526,9.658928824466434,0.0509765625,4,15660,3428.0642582178116,0.0013325817143054024,0.8203677510608204,141.20528060434796,salad,leafy_veg,0.37254150702426564,seaweed,seaweed,0.2723499361430396,bean sprouts,leafy_veg,0.15689655172413794,salad,leafy_veg,0.3893653452396393,1070.584716796875,271.96990966796875,0.08696954697370529,0.10841625183820724,0.23947662115097046,0.37746334075927734,959.8621826171875,347.6329345703125,0.08473075926303864,0.09995623677968979,0.22757461667060852,0.36081114411354065,821.9027709960938,470.44683837890625,0.08376360684633255,0.09885404258966446,0.21092242002487183,0.42179787158966064,3938.92041015625,1000.6378784179688,0.3199804425239563,0.39888766407966614,0.8810880184173584,0.3780076503753662,3531.547119140625,1279.0194091796875,0.3117434084415436,0.3677613139152527,0.837297797203064,0.3167405128479004,3023.963623046875,1730.879150390625,0.30818507075309753,0.363706111907959,0.7760306596755981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5883780332056194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39176245210727967,0.0,0.0,0.0,0.0,0.0,0.04348659003831418,sushi,0.21462523937225342,starch_main,1.4279654026031494,cheese_plate,0.12756803631782532,cheesecake,0.06868511438369751,ice_cream,0.05467161908745766,falafel,0.042012713849544525
dish_1564432094,nutrition5k\imagery\realsense_overhead\dish_1564432094\rgb.png,63.0,3,3,0.3637515107790629,0.4663022756576538,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21339.0,3.0,449.1393733024597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21339,146.07874588727822,9.968338524855744,0.069462890625,2,21339,2455.096661925316,0.003540273968882538,0.6798782916221943,164.83221361464402,salad,leafy_veg,0.7329771779371105,bean sprouts,leafy_veg,0.22465907493322088,salad,leafy_veg,0.04236374712966868,salad,leafy_veg,0.913053035736084,492.3570556640625,529.9532470703125,0.07254151254892349,0.08694696426391602,0.09324432909488678,0.9047402739524841,403.5362243652344,618.5184326171875,0.07252953946590424,0.09525972604751587,0.09525972604751587,0.9005401730537415,359.6604919433594,664.2686767578125,0.07261738926172256,0.09945982694625854,0.09945982694625854,3.929271697998047,2401.529541015625,3072.812255859375,0.3781278133392334,0.45470714569091797,0.6420537233352661,3.8887250423431396,1968.293212890625,3504.80126953125,0.37806937098503113,0.4921441078186035,0.6809498071670532,3.868238687515259,1754.285888671875,3727.952392578125,0.3784978687763214,0.5124671459197998,0.7014361619949341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shrimp_and_grits,0.3701520562171936,seafood,1.2337654829025269,frozen_yogurt,0.09801886230707169,ice_cream,0.05790936201810837,hamburger,0.05310383439064026,sushi,0.05124751105904579
dish_1558544663,nutrition5k\imagery\realsense_overhead\dish_1558544663\rgb.png,208.0,6,6,0.4172869275013606,0.6721593141555786,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28025.0,4.0,5229.9266929626465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27406.0,2.0,891.0570068359375,51345,226.59435120938033,10.846342315535834,0.167138671875,3,51345,6282.7832844257355,0.0013007504924047657,0.6472901932604667,255.68434528618863,celery stick,vegetable,0.3457590807284059,salad,leafy_veg,0.29810108092316684,celery stick,vegetable,0.18800272665303341,celery stick,vegetable,0.6657074093818665,5454.84814453125,7900.46044921875,0.26173144578933716,0.3205609917640686,0.6270947456359863,0.667818009853363,5497.40283203125,7834.646484375,0.2612784504890442,0.31873297691345215,0.6292053461074829,0.6912055611610413,5986.31396484375,7122.724609375,0.25693508982658386,0.3001402020454407,0.6525928974151611,-0.7050058245658875,17987.115234375,26100.640625,0.8730581998825073,1.057035207748413,2.0678164958953857,-0.6980463266372681,18127.4375,25883.625,0.8715644478797913,1.051007628440857,2.0747761726379395,-0.6209268569946289,19739.6015625,23536.091796875,0.8572422862052917,0.9896985292434692,2.151895523071289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5458175090076931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5337618073814393,risotto,0.860773503780365,starch_main,0.3777759075164795,miso_soup,0.030556470155715942,frozen_yogurt,0.01843283139169216,clam_chowder,0.013658050447702408,guacamole,0.010725977830588818
dish_1562950057,nutrition5k\imagery\realsense_overhead\dish_1562950057\rgb.png,223.0,9,9,0.33438702755504185,0.4557034969329834,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30202.0,4.0,342.4160558581352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6106.0,2.0,82.82656192779541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42380.0,3.0,1316.0854058265686,70717,265.9266816248419,11.166455416368636,0.23019856770833333,5,70717,7040.218918681145,0.0014267618905845624,0.6604251106669904,300.0661275203126,celery stick,vegetable,0.3176463933707595,salad,leafy_veg,0.3055418074861773,celery stick,vegetable,0.2638686595868037,celery stick,vegetable,0.06351209431886673,1283.2120361328125,21870.681640625,0.32756945490837097,0.9227244257926941,0.9364879131317139,0.06543821841478348,1358.061767578125,21809.3203125,0.3277601897716522,0.9207983016967773,0.9345617890357971,0.06663559377193451,1405.48486328125,21772.068359375,0.32790401577949524,0.9196009039878845,0.9333643913269043,-0.0006963049527257681,3670.7666015625,62773.0234375,0.9415181875228882,2.6395530700683594,2.7113046646118164,0.004813584499061108,3884.882568359375,62597.4921875,0.9420638680458069,2.634042978286743,2.7057945728302,0.008238797076046467,4020.54052734375,62490.93359375,0.9424753785133362,2.63061785697937,2.702369451522827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42708259682961663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08634416052717168,0.0,0.0,0.0,0.0,0.0,0.5992901282577032,ceviche,0.12367267906665802,seafood,1.5728042125701904,sushi,0.08910927176475525,frozen_yogurt,0.06610556691884995,risotto,0.06542231142520905,shrimp_and_grits,0.06427329033613205
dish_1564169958,nutrition5k\imagery\realsense_overhead\dish_1564169958\rgb.png,563.0,11,11,0.4096380255439065,0.7474406361579895,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15257.0,5.0,781.2931246757507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,6.0,7.1374661333393306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12328,111.03152705425607,9.419709489868552,0.040130208333333334,3,12328,3655.1008355617523,0.0009227709214429422,0.6648330906541552,125.28566201882435,salad,leafy_veg,0.48507462686567165,salad,leafy_veg,0.3697274497079818,bean sprouts,leafy_veg,0.13838416612589227,salad,leafy_veg,0.5544341802597046,1605.273193359375,379.432373046875,0.16235680878162384,0.25983989238739014,0.4959546625614166,0.5488754510879517,1573.3756103515625,416.0628662109375,0.16274073719978333,0.2542811632156372,0.4903959333896637,0.4276299476623535,970.3131713867188,1307.7149658203125,0.18615001440048218,0.21490488946437836,0.36917486786842346,0.6609585881233215,3488.90234375,824.6585693359375,0.3528665006160736,0.5647363662719727,1.0779083967208862,0.6488772034645081,3419.575927734375,904.271484375,0.35370081663131714,0.5526549816131592,1.0658270120620728,0.3853621184825897,2108.87939453125,2842.18896484375,0.40457865595817566,0.46707454323768616,0.8023650646209717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2375892277741727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037070084360804674,0.0,0.0,0.0,0.0,0.0,0.0,ceviche,0.19736431539058685,seafood,1.3779717683792114,risotto,0.07400427758693695,guacamole,0.048577483743429184,eggs_benedict,0.04260260611772537,falafel,0.03782675415277481
