dish_id,image_path,mass,calories,fat,carb,protein,n_masks_raw,n_masks_kept,seg_conf_mean,seg_conf_max,n_plate_masks,plate_conf_mean,plate_conf_max,image_h,image_w,image_area_px,area_group_bread,count_group_bread,pvol_group_bread,area_group_dairy_dessert,count_group_dairy_dessert,pvol_group_dairy_dessert,area_group_dairy_fat,count_group_dairy_fat,pvol_group_dairy_fat,area_group_dessert,count_group_dessert,pvol_group_dessert,area_group_fruit,count_group_fruit,pvol_group_fruit,area_group_fruit_dried,count_group_fruit_dried,pvol_group_fruit_dried,area_group_fruit_fat,count_group_fruit_fat,pvol_group_fruit_fat,area_group_leafy_veg,count_group_leafy_veg,pvol_group_leafy_veg,area_group_liquid,count_group_liquid,pvol_group_liquid,area_group_meat,count_group_meat,pvol_group_meat,area_group_meat_processed,count_group_meat_processed,pvol_group_meat_processed,area_group_mixed_main,count_group_mixed_main,pvol_group_mixed_main,area_group_mushroom,count_group_mushroom,pvol_group_mushroom,area_group_nuts,count_group_nuts,pvol_group_nuts,area_group_protein,count_group_protein,pvol_group_protein,area_group_sauce,count_group_sauce,pvol_group_sauce,area_group_seafood,count_group_seafood,pvol_group_seafood,area_group_seaweed,count_group_seaweed,pvol_group_seaweed,area_group_starch,count_group_starch,pvol_group_starch,area_group_starch_legume,count_group_starch_legume,pvol_group_starch_legume,area_group_starch_main,count_group_starch_main,pvol_group_starch_main,area_group_starch_veg,count_group_starch_veg,pvol_group_starch_veg,area_group_unknown,count_group_unknown,pvol_group_unknown,area_group_vegetable,count_group_vegetable,pvol_group_vegetable,area_px,sqrt_area,log_area,area_ratio,n_unique_seg_classes,union_area_px,union_perimeter,union_compactness,union_solidity,union_equiv_diameter,plate_area_px,plate_perimeter,plate_compactness,plate_solidity,plate_equiv_diameter,plate_area_ratio,food_to_plate_area_ratio,food_plate_intersection_px,food_in_plate_ratio,plate_covered_by_food_ratio,top1_seg_class,top1_density_group,top1_area_ratio,top2_seg_class,top2_density_group,top2_area_ratio,top3_seg_class,top3_density_group,top3_area_ratio,dominant_seg_class,dominant_density_group,union_p05p95_ring015_plate_depth,union_p05p95_ring015_vol_plate_minus_food,union_p05p95_ring015_vol_food_minus_plate,union_p05p95_ring015_mean_abs_height,union_p05p95_ring015_p75_abs_height,union_p05p95_ring015_p95_abs_height,union_p05p95_ring035_plate_depth,union_p05p95_ring035_vol_plate_minus_food,union_p05p95_ring035_vol_food_minus_plate,union_p05p95_ring035_mean_abs_height,union_p05p95_ring035_p75_abs_height,union_p05p95_ring035_p95_abs_height,union_p05p95_ring070_plate_depth,union_p05p95_ring070_vol_plate_minus_food,union_p05p95_ring070_vol_food_minus_plate,union_p05p95_ring070_mean_abs_height,union_p05p95_ring070_p75_abs_height,union_p05p95_ring070_p95_abs_height,union_iqrz_ring015_plate_depth,union_iqrz_ring015_vol_plate_minus_food,union_iqrz_ring015_vol_food_minus_plate,union_iqrz_ring015_mean_abs_height,union_iqrz_ring015_p75_abs_height,union_iqrz_ring015_p95_abs_height,union_iqrz_ring035_plate_depth,union_iqrz_ring035_vol_plate_minus_food,union_iqrz_ring035_vol_food_minus_plate,union_iqrz_ring035_mean_abs_height,union_iqrz_ring035_p75_abs_height,union_iqrz_ring035_p95_abs_height,union_iqrz_ring070_plate_depth,union_iqrz_ring070_vol_plate_minus_food,union_iqrz_ring070_vol_food_minus_plate,union_iqrz_ring070_mean_abs_height,union_iqrz_ring070_p75_abs_height,union_iqrz_ring070_p95_abs_height,area_ratio_group_bread,area_ratio_group_dairy_dessert,area_ratio_group_dairy_fat,area_ratio_group_dessert,area_ratio_group_fruit,area_ratio_group_fruit_dried,area_ratio_group_fruit_fat,area_ratio_group_leafy_veg,area_ratio_group_liquid,area_ratio_group_meat,area_ratio_group_meat_processed,area_ratio_group_mixed_main,area_ratio_group_mushroom,area_ratio_group_nuts,area_ratio_group_protein,area_ratio_group_sauce,area_ratio_group_seafood,area_ratio_group_seaweed,area_ratio_group_starch,area_ratio_group_starch_legume,area_ratio_group_starch_main,area_ratio_group_starch_veg,area_ratio_group_unknown,area_ratio_group_vegetable,food101_top1,food101_top1_conf,food101_dish_group,food101_entropy,food101_top2,food101_top2_conf,food101_top3,food101_top3_conf,food101_top4,food101_top4_conf,food101_top5,food101_top5_conf
dish_1563468299,nutrition5k\imagery\realsense_overhead\dish_1563468299\rgb.png,385.0,210.350006,4.129,35.584,10.898,12,12,0.43513025095065433,0.6030349731445312,1,0.9525585770606995,0.9525585770606995,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2315.0,1.0,65.92772674560547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37360.0,10.0,1757.1661728932522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1.0,1.0592557713389397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37251,193.00518127760196,10.525460913641549,0.121259765625,4,37251,6929.314371466637,0.0007758136309700455,0.6133467250633912,217.78302569513892,185958,1662.901582479477,0.06724837174806408,1.0022988010122271,486.5892305218658,0.60533203125,0.20031942696737973,30765,0.8258838688894258,0.16544058335753234,salad,leafy_veg,0.27056991758610505,salad,leafy_veg,0.25491933102467046,bean sprouts,leafy_veg,0.15411666800891252,salad,leafy_veg,0.18163596093654633,1032.9461669921875,1945.911376953125,0.08136232942342758,0.1256997287273407,0.20000171661376953,0.1870572865009308,1130.67333984375,1841.688720703125,0.08118796348571777,0.12082143127918243,0.19458039104938507,0.19285611808300018,1239.006103515625,1734.0093994140625,0.08120550215244293,0.11521357297897339,0.19285611808300018,-0.05928024649620056,4456.81396484375,8322.7578125,0.3522276282310486,0.5376238226890564,0.8965065479278564,-0.03609295189380646,4874.7978515625,7876.99169921875,0.3514817953109741,0.5167590975761414,0.8944342732429504,-0.0112910820171237,5338.142578125,7416.4423828125,0.35155683755874634,0.4927740693092346,0.9011398553848267,0.0,0.0,0.0,0.06214598265818367,0.0,0.0,0.0,1.0029260959437332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031408552790529115,0.0,0.0,0.0,0.0,0.0,0.0,frozen_yogurt,0.676589846611023,dairy_dessert,0.6487047076225281,risotto,0.04932953789830208,ice_cream,0.0372886061668396,cheesecake,0.02102719619870186,steak,0.020677689462900162
dish_1558027001,nutrition5k\imagery\realsense_overhead\dish_1558027001\rgb.png,68.0,20.400002,0.068,5.168,0.408,6,6,0.41870256265004474,0.5712920427322388,1,0.9844211339950562,0.9844211339950562,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76955.0,6.0,11356.38649559021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48381,219.9568139431011,10.786883122706014,0.157490234375,2,48381,8420.882032513618,0.000682275338972078,0.4595459726443769,248.19468651409906,112030,1287.0853478908539,0.06762692543413788,1.0014794684640793,377.67846933162645,0.36468098958333334,0.4318575381594216,34144,0.7057315888468614,0.30477550656074265,salad,leafy_veg,0.5350447489717037,salad,leafy_veg,0.39939232343275255,salad,leafy_veg,0.35154296107976274,salad,leafy_veg,0.11900538206100464,1430.708984375,11315.517578125,0.2644001543521881,0.6764664053916931,0.8548383712768555,0.1180741935968399,1406.8876953125,11336.7490234375,0.26434656977653503,0.677397608757019,0.8557695746421814,0.13433031737804413,1846.6649169921875,10990.0380859375,0.2662702202796936,0.6611414551734924,0.8395134210586548,-0.746076226234436,1732.60791015625,13703.251953125,0.3218989968299866,0.819210410118103,1.0352213382720947,-0.7472038269042969,1703.76220703125,13728.9619140625,0.32183414697647095,0.8203380107879639,1.0363489389419556,-0.7275174856185913,2236.3369140625,13309.091796875,0.3241637051105499,0.8006516695022583,1.01666259765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5906037494057585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frozen_yogurt,0.42996665835380554,dairy_dessert,1.0003135204315186,shrimp_and_grits,0.18450480699539185,sushi,0.025062846019864082,steak,0.02446828968822956,clam_chowder,0.023188447579741478
dish_1565033265,nutrition5k\imagery\realsense_overhead\dish_1565033265\rgb.png,625.0,1324.084961,106.343002,19.202002,76.664001,23,23,0.47995259450829547,0.8951945900917053,1,0.9786362051963806,0.9786362051963806,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3172.0,2.0,96.5089693069458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44335.0,8.0,1194.770794391632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5396.0,12.0,95.2264903485775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,1.0,8.436283111572266,50309,224.2966785309136,10.825959143485365,0.16376627604166666,4,50309,8034.250442266464,0.0007793902241397515,0.5610304162368619,253.09169930300223,163008,1524.4377245903015,0.07014384103304762,0.9951344586551082,455.57461705870907,0.530625,0.30862902434236356,9915,0.19708203303583852,0.06082523557126031,salad,leafy_veg,0.5158917887455525,salad,leafy_veg,0.21087678149038938,salad,leafy_veg,0.04424655628217615,salad,leafy_veg,0.4106917381286621,1786.718017578125,14404.5078125,0.3258090019226074,0.5806593298912048,0.5893082618713379,0.40211910009384155,1655.7337646484375,14704.8046875,0.3291744589805603,0.5892319679260254,0.5978808999061584,0.3856337070465088,1438.113525390625,15316.548828125,0.337008535861969,0.6057173609733582,0.6143662929534912,0.6115419864654541,5062.5498046875,40940.4140625,0.931060254573822,1.6452610492706299,1.6929423809051514,0.5872520208358765,4691.41552734375,41791.28125,0.9405960440635681,1.6695510149002075,1.717232346534729,0.5405417680740356,4074.80322265625,43524.6171875,0.9627932906150818,1.7162612676620483,1.7639425992965698,0.0,0.0,0.0,0.06305034884414319,0.0,0.0,0.0,0.8812538511995865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10725715080800652,0.0,0.0,0.0,0.0,0.0,0.0032996084199646185,risotto,0.2173997163772583,starch_main,1.4888309240341187,greek_salad,0.14228910207748413,frozen_yogurt,0.09236400574445724,sushi,0.07953208684921265,ceviche,0.050785984843969345
dish_1563475921,nutrition5k\imagery\realsense_overhead\dish_1563475921\rgb.png,348.0,244.343323,6.723852,27.165054,19.799664,11,11,0.49731232632290234,0.8090639710426331,1,0.9837340116500854,0.9837340116500854,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7727.0,2.0,91.88896751403809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12236.0,7.0,211.35365264117718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3667.0,2.0,44.64527463912964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20188,142.08448191129108,9.912893180610224,0.06571614583333334,4,20188,3554.764828681946,0.001597612857158615,0.6359827363513215,160.32516935626006,197731,1701.955404639244,0.06826190594862315,1.001385108187838,501.75584542686545,0.6436555989583334,0.10209830527332588,18993,0.9408064196552407,0.0960547410370655,salad,leafy_veg,0.2618882504458094,pudding,dessert,0.2421735684565088,bean sprouts,leafy_veg,0.18174162869031107,salad,leafy_veg,0.1530127078294754,695.2828369140625,469.7333679199219,0.05877646803855896,0.08631658554077148,0.1166122704744339,0.1634942889213562,815.0636596679688,377.9120788574219,0.060161422938108444,0.09400740265846252,0.11727897822856903,0.17104460299015045,906.22998046875,316.6527099609375,0.0616428479552269,0.0986250638961792,0.12130504101514816,-0.11047132313251495,2747.41259765625,1856.153076171875,0.23225542902946472,0.34108030796051025,0.46079379320144653,-0.06905330717563629,3220.72705078125,1493.32080078125,0.23772810399532318,0.3714706301689148,0.4634283781051636,-0.039218220859766006,3580.97119140625,1251.254150390625,0.24358193576335907,0.38971734046936035,0.47933730483055115,0.0,0.0,0.0,0.38275212997820485,0.0,0.0,0.0,0.6061026352288488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181642559936596,0.0,0.0,0.0,0.0,0.0,0.0,risotto,0.16970327496528625,starch_main,1.4797813892364502,sushi,0.14418025314807892,steak,0.12331675738096237,ceviche,0.054636936634778976,falafel,0.037271495908498764
dish_1561665024,nutrition5k\imagery\realsense_overhead\dish_1561665024\rgb.png,121.0,100.570984,6.984664,8.948565,2.141329,55,55,0.46542409441687843,0.9638633728027344,1,0.9779984951019287,0.9779984951019287,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8350.0,50.0,408.1172117679962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,5.0,18.93165224790573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5864,76.57675887630658,8.676757761087575,0.019088541666666667,3,5864,1465.9625442028046,0.0027286523909207834,0.7821795384820595,86.40761939972073,186111,1661.8132702112198,0.06739188395607335,1.0013881938951752,486.7893640068627,0.605830078125,0.03150807851228568,5583,0.9520804911323328,0.029998226864613054,salad,leafy_veg,0.457537517053206,salad,leafy_veg,0.28478854024556616,salad,leafy_veg,0.22083901773533424,salad,leafy_veg,0.6027189493179321,1173.9842529296875,442.7638854980469,0.28557220101356506,0.3961249589920044,0.5683489441871643,0.5024560689926147,879.4771728515625,736.1983642578125,0.2853892743587494,0.3009147644042969,0.49754393100738525,0.42811691761016846,663.8568115234375,956.502685546875,0.2861880660057068,0.3485415279865265,0.42811691761016846,0.23848506808280945,2239.97705078125,844.79931640625,0.6765722632408142,0.7558115720748901,1.2952940464019775,0.047182176262140274,1678.0537109375,1404.676025390625,0.6762232780456543,0.5741492509841919,1.1095582246780396,-0.09465786814689636,1266.647216796875,1825.01953125,0.6777473092079163,0.6650217771530151,0.9741963148117065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4239427012278307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10163710777626193,0.0,0.0,0.0,0.0,0.0,0.0,seaweed_salad,0.3089003264904022,salad,1.101560354232788,beet_salad,0.04525559023022652,caprese_salad,0.04139400273561478,risotto,0.0374356247484684,shrimp_and_grits,0.03222915530204773
dish_1563813308,nutrition5k\imagery\realsense_overhead\dish_1563813308\rgb.png,76.0,224.982895,16.446194,3.901661,15.332276,11,11,0.41339159282771026,0.6595178246498108,1,0.8565154671669006,0.8565154671669006,480,640,307200,0.0,0.0,0.0,1696.0,1.0,85.56099677085876,0.0,0.0,0.0,4187.0,2.0,253.77287995815277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18514.0,4.0,252.12862321734428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.0,1.0,16.496877908706665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1.0,0.25666549429297447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22191.0,2.0,487.46931794285774,46996,216.78560837841613,10.757839048867755,0.15298177083333334,8,46996,5306.901033043861,0.001668702504640762,0.6230205813144202,244.61636422033115,186148,1657.0853482484818,0.06779046606945589,1.0019349959766077,486.8377499469008,0.6059505208333333,0.25246577991705527,42243,0.8988637330836667,0.22693233341212368,celery stick,vegetable,0.46520980508979487,bean sprouts,leafy_veg,0.18020682611286068,bean sprouts,leafy_veg,0.10862626606519704,celery stick,vegetable,0.18578921258449554,1951.6588134765625,2999.119140625,0.11110536754131317,0.1293369084596634,0.5576168894767761,0.18183578550815582,1869.491943359375,3102.74755859375,0.11156202852725983,0.12539918720722198,0.5615703463554382,0.16901589930057526,1614.46044921875,3450.199462890625,0.11352859437465668,0.11306971311569214,0.5743902325630188,0.03049580194056034,4045.253662109375,6216.3515625,0.2302909642457962,0.2680799663066864,1.1557869911193848,0.022301439195871353,3874.9443359375,6431.14453125,0.2312375158071518,0.2599181532859802,1.163981318473816,-0.0042706867679953575,3346.333984375,7151.31787109375,0.23531365394592285,0.23436251282691956,1.1905534267425537,0.0,0.036088177717252534,0.0,0.08909268873946719,0.0,0.0,0.0,0.3939484211422249,0.0,0.0,0.0,0.0,0.02742786620137884,0.0,0.0,0.0,0.0,0.0017661077538513915,0.0,0.0,0.0,0.0,0.0,0.4721891224785088,frozen_yogurt,0.5347644090652466,dairy_dessert,0.9155300259590149,cheesecake,0.13987137377262115,panna_cotta,0.03701099008321762,ice_cream,0.025942189618945122,tacos,0.019659144803881645
dish_1561062555,nutrition5k\imagery\realsense_overhead\dish_1561062555\rgb.png,32.0,47.093922,3.147569,4.405365,1.027732,38,38,0.6243951853952909,0.9487138986587524,1,0.9256480932235718,0.9256480932235718,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3319.0,1.0,100.49103546142578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2425.0,34.0,20.72766560371383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,2.0923283100128174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,2.0,10.751425623893738,5818,76.27581530209953,8.66888370465667,0.018938802083333334,6,5818,1673.8691787719727,0.002076494052332782,0.7778074866310161,86.06804094011422,183827,1646.7422020435333,0.06778881911941169,1.0017137797152782,483.7931435955152,0.5983951822916667,0.03164932246079194,5473,0.9407012719147473,0.02977255789410696,pudding,dessert,0.5704709522172567,bean sprouts,leafy_veg,0.2535235476108628,broccoli,vegetable,0.07047095221725679,pudding,dessert,0.13628429174423218,260.52545166015625,261.64056396484375,0.09182147681713104,0.09217958152294159,0.6964395046234131,0.14682450890541077,306.55859375,246.3507080078125,0.09710562974214554,0.10271979868412018,0.6858992576599121,0.15096871554851532,325.79315185546875,241.4742889404297,0.099573515355587,0.10686400532722473,0.6817550659179688,0.00824058335274458,302.51983642578125,303.814697265625,0.10662227123975754,0.10703811049461365,0.8086993098258972,0.020479783415794373,355.9730529785156,286.06024169921875,0.11275820434093475,0.11927731335163116,0.7964600920677185,0.025292012840509415,378.3081359863281,280.3977966308594,0.11562389880418777,0.12408953905105591,0.7916478514671326,0.0,0.0,0.0,0.5704709522172567,0.0,0.0,0.0,0.4168099003093847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007734616706772087,0.0,0.0,0.0,0.0,0.0,0.11034719834994844,seaweed_salad,0.1462721973657608,salad,1.480985164642334,shrimp_and_grits,0.12642642855644226,tuna_tartare,0.06855331361293793,eggs_benedict,0.057461172342300415,beet_salad,0.032011330127716064
dish_1558723414,nutrition5k\imagery\realsense_overhead\dish_1558723414\rgb.png,49.0,51.988998,1.176,10.78,1.519,16,16,0.3613972496241331,0.5937532782554626,1,0.981845498085022,0.981845498085022,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81921.0,13.0,5652.440949440002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31361.0,2.0,2678.3376541137695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5297.0,1.0,233.37729859352112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61073,247.12952069714376,11.019841522680395,0.19880533854166665,4,61073,9691.815138936043,0.0006501880901986996,0.46450764000334654,278.8558027289563,112252,1289.4284946918488,0.06751488946101944,1.0011549867332605,378.0524902386063,0.36540364583333335,0.5440704842675409,41827,0.6848689273492378,0.3726169689626911,salad,leafy_veg,0.4063170304389829,white button mushroom,mushroom,0.4063170304389829,salad,leafy_veg,0.23322908650303734,salad,leafy_veg,0.06817960739135742,1090.31689453125,15013.9423828125,0.26445549726486206,0.6942538619041443,0.8366829752922058,0.08710146695375443,1711.1754150390625,14479.1865234375,0.2658653259277344,0.6753320097923279,0.8177611231803894,0.11396883428096771,2717.123291015625,13844.263671875,0.2719404101371765,0.6484646201133728,0.7908937335014343,-0.8170751333236694,1325.1142578125,17931.6875,0.3175111711025238,0.8291721940040588,0.9992803335189819,-0.7944760322570801,2066.62939453125,17293.0078125,0.3191949129104614,0.8065730929374695,0.9766812324523926,-0.7623873949050903,3268.068115234375,16534.697265625,0.3264506459236145,0.7744844555854797,0.9445925951004028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3413619766508933,0.0,0.0,0.0,0.0,0.5135002374207915,0.0,0.0,0.0,0.0,0.08673227121641315,0.0,0.0,0.0,0.0,0.0,0.0,shrimp_and_grits,0.3830195665359497,seafood,1.1776725053787231,frozen_yogurt,0.19795125722885132,sushi,0.04442358762025833,tacos,0.04238933324813843,clam_chowder,0.03373291715979576
dish_1562691674,nutrition5k\imagery\realsense_overhead\dish_1562691674\rgb.png,435.0,376.976868,11.33825,42.573318,26.482393,17,17,0.5081904197440428,0.8221535682678223,1,0.9797281622886658,0.9797281622886658,480,640,307200,0.0,0.0,0.0,773.0,1.0,7.5412982404232025,0.0,0.0,0.0,3510.0,1.0,144.97775650024414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.0,3.0,13.125190645456314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1503.0,4.0,15.11607539653778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59973.0,8.0,4465.820859089494,46087,214.67882988315358,10.73830789141222,0.15002278645833333,7,46087,8412.261756539345,0.0006512577184620538,0.5915111533228945,242.2391192565921,190397,1671.2102375030518,0.06817072713195085,1.0009226086430818,492.36266064654086,0.6197819010416666,0.24205738535796256,34687,0.7526417427908086,0.18218249237120332,celery stick,vegetable,0.5058693340855339,celery stick,vegetable,0.39718358756265326,celery stick,vegetable,0.2377893983118884,celery stick,vegetable,0.12024596333503723,799.4893798828125,2389.638916015625,0.07110776007175446,0.11107451468706131,0.1941310614347458,0.12030623853206635,800.622802734375,2387.994140625,0.07109667360782623,0.111061230301857,0.19407078623771667,0.12100441008806229,813.81201171875,2369.007080078125,0.07097085565328598,0.11103829741477966,0.19337262213230133,0.03801294416189194,3420.85205078125,10224.77734375,0.30789676308631897,0.4752652049064636,0.8306472301483154,0.038270849734544754,3425.70166015625,10217.740234375,0.30784931778907776,0.4752083420753479,0.8303892612457275,0.04125816375017166,3482.135009765625,10136.498046875,0.30731096863746643,0.4751102030277252,0.8274019956588745,0.0,0.01677262568620218,0.0,0.07616030550914575,0.0,0.0,0.0,0.02280469546726843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03261223338468549,0.0,0.0,0.0,0.0,0.0,1.301299715754985,risotto,0.13599881529808044,starch_main,1.5299601554870605,ice_cream,0.13290584087371826,sushi,0.07974211126565933,steak,0.05516895279288292,frozen_yogurt,0.053109075874090195
dish_1566591080,nutrition5k\imagery\realsense_overhead\dish_1566591080\rgb.png,549.0,909.629578,43.513371,19.378721,103.567314,18,18,0.45712637735737693,0.8947080373764038,2,0.834164947271347,0.9768422245979309,480,640,307200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.0,1.0,30.71683168411255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31575.0,6.0,1155.6558278501034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166.0,7.0,109.3760239649564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18425.0,4.0,1043.808843612671,36714,191.60897682519993,10.510940669885711,0.11951171875,6,36714,5740.609622001648,0.001114078195487142,0.4439043853603685,216.20757767804247,212521,2546.063051223755,0.03278412084938149,0.9978636090451506,520.1827960310313,0.6918001302083333,0.1727546924774493,26042,0.7093206951026856,0.12253847855035502,celery stick,vegetable,0.424715367434766,bean sprouts,leafy_veg,0.26025494361823825,bean sprouts,leafy_veg,0.2412975976466743,celery stick,vegetable,0.3903855085372925,7067.58251953125,2864.935302734375,0.27265051007270813,0.3855893015861511,0.4336455166339874,0.4014187455177307,7340.255859375,2732.53466796875,0.27647116780281067,0.39435431361198425,0.4226122796535492,0.3330688774585724,5696.451171875,3598.126708984375,0.25527456402778625,0.3330688774585724,0.4909621477127075,0.02412765473127365,14177.1474609375,5665.74951171875,0.545952320098877,0.7625488042831421,0.8694347143173218,0.045947134494781494,14716.390625,5403.912109375,0.5535081028938293,0.779882550239563,0.8766713738441467,-0.08922280371189117,11465.5712890625,7115.7236328125,0.5115892887115479,0.6653387546539307,0.9709359407424927,0.0,0.0,0.0,0.04505093424851555,0.0,0.0,0.0,0.860026148063409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05899656806667756,0.0,0.0,0.0,0.0,0.0,0.5018521544914747,sushi,0.28298988938331604,starch_main,1.2420849800109863,risotto,0.061687011271715164,frozen_yogurt,0.049325183033943176,cheese_plate,0.04524052515625954,ceviche,0.04118167608976364
