dish_id,image_path,mass,food_class,n_masks,seg_conf_mean,seg_conf_max,dominant_mask_area_px,image_h,image_w,image_area_px,area_px,area_ratio,bbox_w,bbox_h,bbox_area_px,bbox_fill_ratio,aspect_ratio,plate_depth,pseudo_volume_plate_minus_food,pseudo_volume_food_minus_plate,mean_height_plate_minus_food,mean_height_food_minus_plate,food_depth_mean,food_depth_std,food_depth_min,food_depth_p05,food_depth_p25,food_depth_p50,food_depth_p75,food_depth_p95,food_depth_max,global_depth_mean,global_depth_std,global_depth_min,global_depth_p05,global_depth_p25,global_depth_p50,global_depth_p75,global_depth_p95,global_depth_max
dish_1556575558,C:\training\mass_estimation\imagery\realsense_overhead\dish_1556575558\rgb.png,151.0,pudding,41,0.495733437741675,0.9741808772087096,2344,480,640,307200,6478,0.0210872395833333,450,366,164700,0.0393321190042501,1.2295081967213115,0.2567061483860016,200.3966064453125,68.01930236816406,0.0309349503368139,0.0105000464245677,0.2359998673200607,0.0478837713599205,0.1206191256642341,0.1615085691213607,0.2054202295839786,0.2284635007381439,0.2614477127790451,0.3225180059671402,0.4870930314064026,0.2951574623584747,0.1721473038196563,0.0,0.0840385947376489,0.1940060369670391,0.2587465941905975,0.3403248339891433,0.69571079313755,1.0
dish_1556575700,C:\training\mass_estimation\imagery\realsense_overhead\dish_1556575700\rgb.png,86.0,stick,9,0.4798744155300988,0.909469187259674,14724,480,640,307200,25993,0.0846126302083333,497,478,237566,0.1094138050057668,1.0397489539748954,0.4019881188869476,1737.35498046875,974.5633544921876,0.0668393373489379,0.0374932996928691,0.3728561699390411,0.1481982618570327,0.068771444261074,0.0830995187163353,0.3853982985019684,0.443869799375534,0.468465656042099,0.4871540665626526,0.7625718712806702,0.2451560199260711,0.217966616153717,0.0,0.0563674913719296,0.0856247637420892,0.1160445883870124,0.4019087702035904,0.7712218850851057,1.0
dish_1557853154,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557853154\rgb.png,57.0,stick,10,0.4070878952741623,0.6742568612098694,21256,480,640,307200,56820,0.1849609375,614,440,270160,0.2103198104826769,1.3954545454545455,0.3690663576126098,1111.9986572265625,2634.3017578125,0.0195705499500036,0.0463622286915779,0.396160364151001,0.091605007648468,0.0502185299992561,0.242162849754095,0.3570917174220085,0.4045784026384353,0.4369428008794784,0.5378616899251938,0.8892464637756348,0.4007817208766937,0.2139081209897995,0.0,0.0757119286805391,0.2568687051534652,0.3846558481454849,0.5096238106489182,0.869123750925064,1.0
dish_1557853229,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557853229\rgb.png,126.0,stick,12,0.3412971074382464,0.5502500534057617,51951,480,640,307200,120071,0.3908561197916667,620,480,297600,0.4034643817204301,1.2916666666666667,0.1403126269578933,1717.0465087890625,33243.5078125,0.0143002597615122,0.2768654227256775,0.4028719067573547,0.3363507986068725,0.0002997513802256,0.0752654299139976,0.1131215542554855,0.162484660744667,0.7645143866539001,0.9010228216648102,0.9952080845832824,0.3635442554950714,0.3050633072853088,0.0,0.0420554019510746,0.1027936618775129,0.1661747395992279,0.7031441330909729,0.8610260158777236,1.0
dish_1557853314,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557853314\rgb.png,93.0,stick,9,0.3924503624439239,0.5606722831726074,25517,480,640,307200,61357,0.1997298177083333,603,470,283410,0.2164955365018877,1.2829787234042551,0.1383948326110839,1716.25537109375,9209.583984375,0.0279716309159994,0.1500983387231826,0.2625448703765869,0.2929787933826446,0.0,0.0226668301969766,0.0863941311836242,0.1353706568479538,0.1971401572227478,0.8819404482841491,1.0,0.3987438082695007,0.3322806358337402,0.0,0.0458464872092008,0.1216173898428678,0.2002898454666137,0.7648316919803619,0.9286245077848434,1.0
dish_1557853429,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557853429\rgb.png,276.0,stick,9,0.3776076469156477,0.6250818967819214,16132,480,640,307200,22626,0.07365234375,427,409,174643,0.129555722244808,1.0440097799511003,0.6893249750137329,3207.89599609375,627.26318359375,0.1417791992425918,0.0277231149375438,0.5749921798706055,0.2441486269235611,0.0990075841546058,0.1300575882196426,0.2381735742092132,0.7182929515838623,0.7374926507472992,0.7684028893709183,0.8062129616737366,0.4143267869949341,0.2567107081413269,0.0,0.0862829659134149,0.209648311138153,0.3234561085700989,0.7082481235265732,0.8159291088581085,1.0
dish_1557861216,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557861216\rgb.png,1.0,stick,9,0.3239832023779551,0.4849279224872589,36126,480,640,307200,78414,0.25525390625,640,465,297600,0.2634879032258064,1.3763440860215057,0.3933921158313751,10816.0517578125,15555.2294921875,0.1379352062940597,0.1983731091022491,0.4543072879314422,0.3577653765678406,0.0039505953900516,0.0226986701600253,0.0775071922689676,0.4216600954532623,0.8522607833147049,0.9100636690855024,1.0,0.4316198229789734,0.2974506020545959,0.0,0.0278718564659357,0.1371341161429882,0.420436218380928,0.7054116278886795,0.8737835258245468,1.0
dish_1557861605,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557861605\rgb.png,39.0,stick,13,0.4321173498263725,0.7880588173866272,41099,480,640,307200,90187,0.2935774739583333,574,471,270354,0.3335885542658884,1.2186836518046709,0.2074322998523712,1302.54833984375,18309.58984375,0.0144427502527832,0.2030180543661117,0.3967494666576385,0.2177938222885131,0.0034307620953768,0.0929266586899757,0.2101735472679138,0.3782037794589996,0.5714862048625946,0.7708988726139068,1.0,0.3169369399547577,0.1836661696434021,0.0,0.0643353581428527,0.1896300613880157,0.2608641982078552,0.4317806363105774,0.6765426129102706,1.0
dish_1557861697,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557861697\rgb.png,53.0,stick,13,0.4993246702047494,0.8541749715805054,23735,480,640,307200,85255,0.2775227864583333,572,465,265980,0.3205316189187157,1.2301075268817203,0.2230640351772308,2151.67626953125,13585.6630859375,0.025238124653697,0.1593532711267471,0.3577386736869812,0.2090897262096405,0.0,0.0803134597837924,0.1846398338675499,0.32847860455513,0.4893251657485962,0.7611776053905487,0.8775509595870972,0.3489571213722229,0.1858559101819992,0.0,0.0762600101530552,0.2039741985499858,0.3336744606494903,0.4640872925519943,0.707700952887535,1.0
dish_1557861795,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557861795\rgb.png,31.0,salad,12,0.3931054795781771,0.5510632395744324,20538,480,640,307200,50818,0.1654231770833333,385,465,179025,0.2838597961178606,0.8279569892473119,0.2339298278093338,2227.3408203125,2519.3017578125,0.0438297614455223,0.0495749898254871,0.2434895634651184,0.12745401263237,0.0109127396717667,0.059473961405456,0.1585588790476322,0.219592735171318,0.3216912150382995,0.4680984765291211,0.8472216725349426,0.3959302306175232,0.2123131155967712,0.0,0.0692235581576824,0.2191436029970646,0.3781204968690872,0.5601622611284256,0.7493801891803741,1.0
dish_1557861837,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557861837\rgb.png,123.0,salad,15,0.352245142062505,0.5015149116516113,10736,480,640,307200,34693,0.1129329427083333,336,423,142128,0.2440968704266576,0.7943262411347518,0.3272069096565246,1561.848388671875,962.7918701171876,0.045019119977951,0.027751762419939,0.3087413012981415,0.0951480716466903,0.0269891154021024,0.1386662721633911,0.2377067506313324,0.3374234735965729,0.379860371351242,0.4474501550197601,0.5434024930000305,0.4789087474346161,0.2563839852809906,0.0,0.0983593463897705,0.2803727984428406,0.4190106987953186,0.7284739315509796,0.8791178166866302,1.0
dish_1557862345,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557862345\rgb.png,63.0,stick,9,0.3848394056161244,0.5890733599662781,25880,480,640,307200,36246,0.11798828125,490,463,226870,0.1597655044739278,1.0583153347732182,0.2208859324455261,1143.7982177734375,1200.5625,0.0315565355122089,0.0331226214766502,0.225919708609581,0.0991359576582908,0.0,0.0228074779734015,0.1880848594009876,0.2392386496067047,0.2707302495837211,0.3614691346883774,0.7928472757339478,0.3582842648029327,0.2381483018398285,0.0,0.0588984455913305,0.1773503273725509,0.2555075734853744,0.5845625996589661,0.815296098589897,1.0
dish_1557862696,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557862696\rgb.png,77.0,stick,15,0.3801618079344431,0.6747735738754272,25063,480,640,307200,104047,0.3386946614583333,606,474,287244,0.3622251465652894,1.2784810126582278,0.2722246944904327,4363.06787109375,26618.95703125,0.0419336259365081,0.2558358907699585,0.486182153224945,0.3165549635887146,0.001767368405126,0.0335272509604692,0.2346052899956703,0.348079651594162,0.81512650847435,0.8940552949905395,0.9280613660812378,0.4486676156520843,0.3033307194709778,0.0,0.0342146836221218,0.213956169784069,0.3293634057044983,0.7980324625968933,0.8997422993183136,1.0
dish_1557862738,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557862738\rgb.png,118.0,stick,9,0.3650195764170753,0.457524836063385,20617,480,640,307200,34939,0.1137337239583333,379,463,175477,0.1991087151022641,0.8185745140388769,0.1873038560152053,1215.2548828125,1606.171630859375,0.0347821898758411,0.0459707379341125,0.2017605453729629,0.1002081036567688,0.0274609476327896,0.0459677245467901,0.106825016438961,0.2342823892831802,0.2639051675796509,0.3183701902627944,0.8820189833641052,0.4044398367404938,0.2959940731525421,0.0,0.0624450046569109,0.1425775997340679,0.2616049498319626,0.7267271131277084,0.874045243859291,1.0
dish_1557862783,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557862783\rgb.png,258.0,sprouts,12,0.3829107383886973,0.6276978254318237,6540,480,640,307200,18247,0.0593977864583333,530,369,195570,0.0933016311295188,1.4363143631436317,0.3541340827941894,445.8044128417969,3685.527099609375,0.0244316551834344,0.2019798904657364,0.5313742756843567,0.2754102647304535,0.1862825155258178,0.2477599471807479,0.2865503877401352,0.3781867921352386,0.8685598075389862,0.9313742697238924,1.0,0.4739576280117035,0.238463670015335,0.0,0.1559405192732811,0.2878288403153419,0.3907131850719452,0.7401219457387924,0.8480559259653091,1.0
dish_1557862829,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557862829\rgb.png,24.0,salad,6,0.3395491788784663,0.4248390793800354,23295,480,640,307200,37328,0.1215104166666666,368,440,161920,0.2305335968379446,0.8363636363636363,0.2301801294088363,806.9130249023438,856.0581665039062,0.0216168295592069,0.022933404892683,0.2319514900445938,0.0578193552792072,0.0,0.1430143982172012,0.1849944218993187,0.2450007125735283,0.2695391476154327,0.310641510784626,0.7487223744392395,0.4155066907405853,0.2586053609848022,0.0,0.0981575161218643,0.2015087828040123,0.285366952419281,0.6965551972389221,0.8342781990766525,1.0
dish_1557863012,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557863012\rgb.png,31.0,salad,12,0.3442908848325411,0.6298440098762512,38511,480,640,307200,67801,0.2207063802083333,607,472,286504,0.2366494010554826,1.2860169491525424,0.248980164527893,3704.349365234375,9152.6728515625,0.054635614156723,0.1349931806325912,0.3297319114208221,0.2638573050498962,0.0013033665018156,0.0343219824135303,0.1551825255155563,0.2382154911756515,0.3574345409870147,0.8473159670829773,0.907687246799469,0.4234061539173126,0.2689896821975708,0.0,0.0575646316632628,0.2216232717037201,0.3187719881534576,0.6891877055168152,0.8767247766256332,1.0
dish_1557863056,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557863056\rgb.png,47.0,sprouts,6,0.3813288460175196,0.7641860246658325,4533,480,640,307200,10168,0.0330989583333333,510,313,159630,0.0636973000062644,1.6293929712460065,0.1056395322084426,386.2991943359375,142.33724975585938,0.0379916578531265,0.0139985494315624,0.102241151034832,0.1388647556304931,0.0007674338412471,0.0085646416991949,0.0181069956161081,0.1080896146595478,0.1350539177656173,0.1539839997887611,0.8441798090934753,0.3178117275238037,0.2593469023704529,0.0,0.0354121923446655,0.1223790068179369,0.1897870227694511,0.5482653826475143,0.822257137298584,1.0
dish_1557863104,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557863104\rgb.png,40.0,salad,10,0.3406014889478683,0.4946958422660827,24817,480,640,307200,54060,0.1759765625,411,474,194814,0.2774954572053343,0.8670886075949367,0.1450959146022796,1700.4619140625,813.9996948242188,0.0314550846815109,0.0150573384016752,0.1293410658836364,0.0594320967793464,0.0007077936315909,0.0206868040375411,0.0860278066247701,0.1435136198997497,0.1715721823275089,0.2099728137254715,0.6578823924064636,0.3252938985824585,0.274531602859497,0.0,0.0288951627910137,0.1264657005667686,0.1849158778786659,0.5780235081911087,0.8808164805173874,1.0
dish_1557863170,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557863170\rgb.png,142.0,salad,10,0.3643566489219665,0.5072164535522461,24387,480,640,307200,39597,0.128896484375,388,462,179256,0.2208963716695675,0.8398268398268398,0.4240003824234009,1727.2178955078125,3751.82080078125,0.0436199195683002,0.094750128686428,0.4731837809085846,0.1580003201961517,0.0024256117176264,0.2193142980337143,0.3405855298042297,0.4869717359542846,0.5998146533966064,0.7073117733001709,0.8071480989456177,0.5461524128913879,0.2053980529308319,0.0,0.2179946295917034,0.3869249150156975,0.5566647946834564,0.7181030511856079,0.8444695174694061,1.0
dish_1557936555,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557936555\rgb.png,96.0,sprouts,7,0.4737733006477356,0.7509767413139343,2411,480,640,307200,3947,0.0128483072916666,316,317,100172,0.0394022281675518,0.996845425867508,0.2412116080522537,67.07882690429688,151.88546752929688,0.0169948898255825,0.0384812429547309,0.2632305324077606,0.1142957881093025,0.1275979280471801,0.1392178729176521,0.2256503254175186,0.246645450592041,0.2602011859416961,0.6157266557216644,0.6643145084381104,0.485921174287796,0.2844401001930237,0.0,0.1326136395335197,0.2163155898451805,0.5036206841468811,0.7714580446481705,0.9052396893501282,1.0
dish_1557936599,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557936599\rgb.png,63.0,sprouts,11,0.4733914976770227,0.8779547810554504,3946,480,640,307200,14535,0.047314453125,330,341,112530,0.1291655558517728,0.967741935483871,0.2002204954624176,701.9804077148438,1755.958740234375,0.0482958666980266,0.1208089962601661,0.2736991643905639,0.2633475363254547,0.0038629530463367,0.0280218178406357,0.102960605174303,0.185487300157547,0.2612926810979843,0.8064831495285034,0.8804174065589905,0.4583998620510101,0.2692510783672333,0.0,0.0708331987261772,0.2017264924943447,0.4976951330900192,0.6440868824720383,0.8966242671012877,1.0
dish_1557936645,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557936645\rgb.png,36.0,sprouts,8,0.4296284057199955,0.8031042814254761,10985,480,640,307200,22286,0.0725455729166666,319,271,86449,0.2577936124188828,1.1771217712177122,0.1296663284301757,678.155517578125,341.32427978515625,0.0304296649992465,0.0153156369924545,0.1152358874678611,0.0560142882168293,0.0009549631504341,0.0135593141894787,0.073286073282361,0.1218649335205555,0.1629545204341411,0.1901809722185135,0.2597876191139221,0.5542309284210205,0.3376170992851257,0.0,0.0356208363547921,0.1646696515381336,0.7105533182621002,0.8387953490018845,0.9548175990581512,1.0
dish_1557937037,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557937037\rgb.png,49.0,pudding,9,0.6135147843095992,0.8935921788215637,6443,480,640,307200,18441,0.060029296875,491,274,134534,0.1370731562281653,1.791970802919708,0.2027228474617004,552.6417846679688,361.1050415039063,0.0299681033939123,0.0195816401392221,0.1980360299348831,0.0905099883675575,0.0251431055366992,0.0558950863778591,0.1507225185632705,0.2066783905029297,0.2378921210765838,0.281591385602951,0.7770753502845764,0.4909431934356689,0.278363823890686,0.0,0.0830364983528852,0.2257884740829467,0.5280243456363678,0.7652507722377777,0.8834802210330962,1.0
dish_1557937079,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557937079\rgb.png,27.0,sprouts,9,0.3484341833326552,0.585243284702301,9773,480,640,307200,12468,0.0405859375,618,386,238548,0.0522662105739725,1.6010362694300515,0.48090660572052,231.614990234375,3221.2998046875,0.018576756119728,0.2583653926849365,0.7198411822319031,0.1828958690166473,0.063498355448246,0.3085917517542839,0.7070286720991135,0.7985992133617401,0.8505740314722061,0.8752365648746491,0.8889739513397217,0.5220925807952881,0.286095529794693,0.0,0.0971958864480257,0.2579963356256485,0.5739855766296387,0.7924228012561798,0.919773891568184,1.0
dish_1557937157,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557937157\rgb.png,271.0,mushroom,14,0.476360627583095,0.8472543954849243,23752,480,640,307200,47133,0.153427734375,562,480,269760,0.1747219750889679,1.1708333333333334,0.5749781727790833,1572.3460693359375,3323.45458984375,0.03335976973176,0.0705122649669647,0.6081757545471191,0.149903804063797,0.1616649180650711,0.3763092517852783,0.5263904929161072,0.5894822478294373,0.6970416903495789,0.8628984689712524,0.9759131669998168,0.4419503808021545,0.2134772837162017,0.0,0.1655412606894969,0.2501835152506828,0.4363870024681091,0.5802238136529922,0.8484975516796112,1.0
dish_1557937335,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557937335\rgb.png,38.0,stick,14,0.3977578069482531,0.5167114734649658,7916,480,640,307200,37364,0.1216276041666666,573,466,267018,0.1399306413799818,1.2296137339055797,0.198757916688919,1737.29931640625,5092.5791015625,0.0464966110885143,0.1362964063882827,0.2890494465827942,0.253819078207016,0.0122014209628105,0.0545703195035457,0.1056359969079494,0.173620194196701,0.3675335869193077,0.7512047946453094,0.8850674033164978,0.5238300561904907,0.3181425631046295,0.0,0.0563965771347284,0.1850149109959602,0.6361719369888306,0.787911981344223,0.9467836260795592,1.0
dish_1557937427,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557937427\rgb.png,17.0,stick,14,0.3815121246235711,0.8475200533866882,24494,480,640,307200,48986,0.1594596354166666,518,478,247604,0.1978400995137396,1.0836820083682008,0.7715307474136353,9490.03125,3162.782958984375,0.1937294602394104,0.0645650401711463,0.6412103176116943,0.3269538581371307,0.0239346139132976,0.0976761244237423,0.2024077922105789,0.8314922749996185,0.8899034410715103,0.9654457867145538,0.9978232979774476,0.5609728097915649,0.3273216187953949,0.0,0.0361673718318343,0.1942476630210876,0.6817084550857544,0.8557709157466888,0.9602881014347076,1.0
dish_1557937574,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557937574\rgb.png,13.0,pudding,10,0.5030301034450531,0.9418625235557556,3053,480,640,307200,5844,0.0190234375,438,277,121326,0.048167746402255,1.5812274368231047,0.2094942480325698,190.584716796875,1502.946044921875,0.032612033188343,0.2571776211261749,0.4337861835956573,0.3861721754074096,0.031709711998701,0.0524378957226872,0.1710435599088668,0.1984670832753181,0.9616769254207612,0.9834865957498552,0.9931586980819702,0.5513181686401367,0.339129626750946,0.0,0.0292419767938554,0.1841427385807037,0.6840574443340302,0.8423062264919281,0.9652847945690156,1.0
dish_1557937615,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557937615\rgb.png,21.0,stick,14,0.3923227659293583,0.6656173467636108,11260,480,640,307200,40182,0.13080078125,582,440,256080,0.1569119025304592,1.3227272727272728,0.1844315826892852,1620.033203125,13192.462890625,0.0403173863887786,0.3283177316188812,0.4726405441761017,0.3451941311359405,0.0037354191299527,0.0206386426463723,0.0962505843490362,0.6862743496894836,0.7429975718259811,0.967846205830574,0.9984285831451416,0.5448696613311768,0.3332258760929107,0.0,0.0424588469788432,0.1517489030957222,0.6975379884243011,0.7948101907968521,0.965201649069786,1.0
dish_1557937715,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557937715\rgb.png,39.0,sprouts,7,0.4492294532912118,0.649695634841919,8169,480,640,307200,13223,0.0430436197916666,532,265,140980,0.093793445878848,2.0075471698113208,0.1104098409414291,410.6767272949219,99.2859344482422,0.031057758256793,0.007508578710258,0.1121453195810318,0.1549646556377411,0.0270976331084966,0.0347268920391798,0.0529302768409252,0.0797009095549583,0.1196993179619312,0.1590451136231422,0.9392759203910828,0.4762792885303497,0.3167429864406585,0.0,0.0416792888194322,0.115699365735054,0.541847437620163,0.7675677835941315,0.9170401453971864,1.0
dish_1557937758,C:\training\mass_estimation\imagery\realsense_overhead\dish_1557937758\rgb.png,128.0,salad,17,0.3819021670257344,0.513619601726532,13018,480,640,307200,50751,0.165205078125,592,463,274096,0.1851577549471718,1.278617710583153,0.3580716848373413,2071.962646484375,7921.73291015625,0.0408260449767112,0.1560901850461959,0.473451018333435,0.2468742132186889,0.1183453425765037,0.1891420483589172,0.2742192447185516,0.357930451631546,0.7982578575611115,0.8691192865371704,0.9365038275718688,0.4442138671875,0.2167794853448867,0.0,0.1381088130176067,0.2941481024026871,0.3976688385009765,0.5809390991926193,0.8477116078138351,1.0
dish_1558026623,C:\training\mass_estimation\imagery\realsense_overhead\dish_1558026623\rgb.png,83.0,salad,14,0.3918906961168562,0.6799468994140625,24658,480,640,307200,55470,0.18056640625,522,447,233334,0.2377278922060222,1.167785234899329,0.1729112714529037,1378.060302734375,11547.537109375,0.0248433444648981,0.2081762552261352,0.3571134209632873,0.3087320625782013,0.0204702802002429,0.0771365877240896,0.1255129128694534,0.1700215488672256,0.6910311877727509,0.86846384704113,0.981245756149292,0.5574054718017578,0.3358866274356842,0.0,0.073937590047717,0.1584489718079567,0.6917345225811005,0.8565915822982788,0.9357698261737823,1.0
